State,Transaction_Year,Quarters,District,RegisteredUsers
madhya-pradesh,2019,3,rewa,232367
madhya-pradesh,2019,3,chhindwara,214945
madhya-pradesh,2019,3,dhar,214712
madhya-pradesh,2019,3,satna,203019
madhya-pradesh,2019,1,indore,844465
madhya-pradesh,2019,1,bhopal,670417
madhya-pradesh,2019,1,gwalior,331504
madhya-pradesh,2019,1,jabalpur,295042
madhya-pradesh,2019,1,ujjain,214818
madhya-pradesh,2019,1,sagar,194467
madhya-pradesh,2019,1,rewa,188803
madhya-pradesh,2019,1,chhindwara,168633
madhya-pradesh,2019,1,dhar,166663
madhya-pradesh,2019,1,satna,160954
madhya-pradesh,2022,4,indore,2660518
madhya-pradesh,2022,4,bhopal,2009655
madhya-pradesh,2022,4,gwalior,1073648
madhya-pradesh,2022,4,jabalpur,980428
madhya-pradesh,2022,4,ujjain,794711
madhya-pradesh,2022,4,sagar,667526
madhya-pradesh,2022,4,dhar,648535
madhya-pradesh,2022,4,rewa,622122
madhya-pradesh,2022,4,chhindwara,613456
madhya-pradesh,2022,4,satna,569320
madhya-pradesh,2022,2,indore,2412576
madhya-pradesh,2022,2,bhopal,1820625
madhya-pradesh,2022,2,gwalior,970340
madhya-pradesh,2022,2,jabalpur,889518
madhya-pradesh,2022,2,ujjain,719339
madhya-pradesh,2022,2,sagar,605733
madhya-pradesh,2022,2,dhar,586670
madhya-pradesh,2022,2,rewa,564327
madhya-pradesh,2022,2,chhindwara,557958
madhya-pradesh,2022,2,satna,516107
madhya-pradesh,2022,3,indore,2537328
madhya-pradesh,2022,3,bhopal,1915532
madhya-pradesh,2022,3,gwalior,1022539
madhya-pradesh,2022,3,jabalpur,935649
madhya-pradesh,2022,3,ujjain,758373
madhya-pradesh,2022,3,sagar,638100
madhya-pradesh,2022,3,dhar,618777
madhya-pradesh,2022,3,rewa,594588
madhya-pradesh,2022,3,chhindwara,587412
madhya-pradesh,2022,3,satna,544011
madhya-pradesh,2022,1,indore,2291709
madhya-pradesh,2022,1,bhopal,1729248
madhya-pradesh,2022,1,gwalior,919789
madhya-pradesh,2022,1,jabalpur,844191
madhya-pradesh,2022,1,ujjain,680599
madhya-pradesh,2022,1,sagar,573791
madhya-pradesh,2022,1,dhar,554545
madhya-pradesh,2022,1,rewa,533627
madhya-pradesh,2022,1,chhindwara,528140
madhya-pradesh,2022,1,satna,488378
madhya-pradesh,2018,4,indore,712479
madhya-pradesh,2018,4,bhopal,571518
madhya-pradesh,2018,4,gwalior,284894
madhya-pradesh,2018,4,jabalpur,248495
madhya-pradesh,2018,4,ujjain,177894
madhya-pradesh,2018,4,sagar,162788
madhya-pradesh,2018,4,rewa,160024
madhya-pradesh,2018,4,chhindwara,139301
madhya-pradesh,2018,4,dhar,137501
madhya-pradesh,2018,4,satna,133865
madhya-pradesh,2018,2,indore,479904
madhya-pradesh,2018,2,bhopal,398498
madhya-pradesh,2018,2,gwalior,193605
madhya-pradesh,2018,2,jabalpur,155624
madhya-pradesh,2018,2,ujjain,113216
madhya-pradesh,2018,2,rewa,100661
madhya-pradesh,2018,2,sagar,100623
madhya-pradesh,2018,2,chhindwara,87704
madhya-pradesh,2018,2,dhar,86280
madhya-pradesh,2018,2,dewas,84342
madhya-pradesh,2018,3,indore,585621
madhya-pradesh,2018,3,bhopal,474192
madhya-pradesh,2018,3,gwalior,236305
madhya-pradesh,2018,3,jabalpur,193535
madhya-pradesh,2018,3,ujjain,143770
madhya-pradesh,2018,3,sagar,128283
madhya-pradesh,2018,3,rewa,125803
madhya-pradesh,2018,3,dhar,110726
madhya-pradesh,2018,3,chhindwara,109266
madhya-pradesh,2018,3,dewas,105774
madhya-pradesh,2018,1,indore,366977
madhya-pradesh,2018,1,bhopal,307312
madhya-pradesh,2018,1,gwalior,142453
madhya-pradesh,2018,1,jabalpur,115953
madhya-pradesh,2018,1,ujjain,84441
madhya-pradesh,2018,1,rewa,73336
madhya-pradesh,2018,1,sagar,72857
madhya-pradesh,2018,1,chhindwara,65005
madhya-pradesh,2018,1,dhar,63440
madhya-pradesh,2018,1,dewas,62902
madhya-pradesh,2020,4,indore,1645564
madhya-pradesh,2020,4,bhopal,1249343
madhya-pradesh,2020,4,gwalior,652985
madhya-pradesh,2020,4,jabalpur,604034
madhya-pradesh,2020,4,ujjain,475637
madhya-pradesh,2020,4,sagar,402006
madhya-pradesh,2020,4,dhar,382523
madhya-pradesh,2020,4,rewa,374099
madhya-pradesh,2020,4,chhindwara,370027
madhya-pradesh,2020,4,satna,340632
madhya-pradesh,2020,2,indore,1410157
madhya-pradesh,2020,2,bhopal,1080094
madhya-pradesh,2020,2,gwalior,554377
madhya-pradesh,2020,2,jabalpur,507707
madhya-pradesh,2020,2,ujjain,395028
madhya-pradesh,2020,2,sagar,333878
madhya-pradesh,2020,2,rewa,313486
madhya-pradesh,2020,2,dhar,310389
madhya-pradesh,2020,2,chhindwara,302791
madhya-pradesh,2020,2,satna,281414
madhya-pradesh,2020,3,indore,1524036
madhya-pradesh,2020,3,bhopal,1162000
madhya-pradesh,2020,3,gwalior,603096
madhya-pradesh,2020,3,jabalpur,555235
madhya-pradesh,2020,3,ujjain,436068
madhya-pradesh,2020,3,sagar,368745
madhya-pradesh,2020,3,dhar,346394
madhya-pradesh,2020,3,rewa,343897
madhya-pradesh,2020,3,chhindwara,336306
madhya-pradesh,2020,3,satna,311884
madhya-pradesh,2020,1,indore,1287857
madhya-pradesh,2020,1,bhopal,1003288
madhya-pradesh,2020,1,gwalior,506221
madhya-pradesh,2020,1,jabalpur,462069
madhya-pradesh,2020,1,ujjain,349476
madhya-pradesh,2020,1,sagar,299753
madhya-pradesh,2020,1,rewa,285832
madhya-pradesh,2020,1,dhar,270891
madhya-pradesh,2020,1,chhindwara,268008
madhya-pradesh,2020,1,satna,253988
madhya-pradesh,2021,4,indore,2164101
madhya-pradesh,2021,4,bhopal,1633266
madhya-pradesh,2021,4,gwalior,866561
madhya-pradesh,2021,4,jabalpur,796148
madhya-pradesh,2021,4,ujjain,639197
madhya-pradesh,2021,4,sagar,538447
madhya-pradesh,2021,4,dhar,519970
madhya-pradesh,2021,4,rewa,500513
madhya-pradesh,2021,4,chhindwara,495990
madhya-pradesh,2021,4,satna,457858
madhya-pradesh,2021,2,indore,1892259
madhya-pradesh,2021,2,bhopal,1431127
madhya-pradesh,2021,2,gwalior,753172
madhya-pradesh,2021,2,jabalpur,695130
madhya-pradesh,2021,2,ujjain,552204
madhya-pradesh,2021,2,sagar,464791
madhya-pradesh,2021,2,dhar,447074
madhya-pradesh,2021,2,rewa,432682
madhya-pradesh,2021,2,chhindwara,428800
madhya-pradesh,2021,2,satna,395440
madhya-pradesh,2021,3,indore,2028266
madhya-pradesh,2021,3,bhopal,1531544
madhya-pradesh,2021,3,gwalior,809887
madhya-pradesh,2021,3,jabalpur,745631
madhya-pradesh,2021,3,ujjain,596195
madhya-pradesh,2021,3,sagar,501819
madhya-pradesh,2021,3,dhar,483901
madhya-pradesh,2021,3,rewa,466895
madhya-pradesh,2021,3,chhindwara,462834
madhya-pradesh,2021,3,satna,426929
madhya-pradesh,2021,1,indore,1769869
madhya-pradesh,2021,1,bhopal,1340741
madhya-pradesh,2021,1,gwalior,703232
madhya-pradesh,2021,1,jabalpur,650087
madhya-pradesh,2021,1,ujjain,513868
madhya-pradesh,2021,1,sagar,432938
madhya-pradesh,2021,1,dhar,415117
madhya-pradesh,2021,1,rewa,403013
madhya-pradesh,2021,1,chhindwara,399276
madhya-pradesh,2021,1,satna,368299
uttarakhand,2019,4,dehradun,537026
uttarakhand,2019,4,haridwar,368737
uttarakhand,2019,4,udham singh nagar,319839
uttarakhand,2019,4,nainital,169212
uttarakhand,2019,4,pauri garhwal,81489
uttarakhand,2019,4,tehri garhwal,58542
uttarakhand,2019,4,almora,49664
uttarakhand,2019,4,pithoragarh,40980
uttarakhand,2019,4,chamoli,35948
uttarakhand,2019,4,uttarkashi,28653
uttarakhand,2019,2,dehradun,428353
uttarakhand,2019,2,haridwar,299436
uttarakhand,2019,2,udham singh nagar,266958
uttarakhand,2019,2,nainital,137114
uttarakhand,2019,2,pauri garhwal,65607
uttarakhand,2019,2,tehri garhwal,45652
uttarakhand,2019,2,almora,39593
uttarakhand,2019,2,pithoragarh,32308
uttarakhand,2019,2,chamoli,28063
uttarakhand,2019,2,uttarkashi,21969
uttarakhand,2019,3,dehradun,486157
uttarakhand,2019,3,haridwar,334619
uttarakhand,2019,3,udham singh nagar,292858
uttarakhand,2019,3,nainital,153561
uttarakhand,2019,3,pauri garhwal,73363
uttarakhand,2019,3,tehri garhwal,52090
uttarakhand,2019,3,almora,44182
uttarakhand,2019,3,pithoragarh,36353
uttarakhand,2019,3,chamoli,32036
uttarakhand,2019,3,uttarkashi,25151
uttarakhand,2019,1,dehradun,369578
uttarakhand,2019,1,haridwar,262411
uttarakhand,2019,1,udham singh nagar,238514
uttarakhand,2019,1,nainital,118824
uttarakhand,2019,1,pauri garhwal,56173
uttarakhand,2019,1,tehri garhwal,37689
uttarakhand,2019,1,almora,33092
uttarakhand,2019,1,pithoragarh,26621
uttarakhand,2019,1,chamoli,23274
uttarakhand,2019,1,uttarkashi,17873
uttarakhand,2022,4,dehradun,1262999
uttarakhand,2022,4,haridwar,887967
uttarakhand,2022,4,udham singh nagar,757652
uttarakhand,2022,4,nainital,407806
uttarakhand,2022,4,pauri garhwal,204585
uttarakhand,2022,4,tehri garhwal,157634
uttarakhand,2022,4,almora,134730
uttarakhand,2022,4,pithoragarh,111983
uttarakhand,2022,4,chamoli,97308
uttarakhand,2022,4,uttarkashi,78484
uttarakhand,2022,2,dehradun,1146386
uttarakhand,2022,2,haridwar,802321
uttarakhand,2022,2,udham singh nagar,683908
uttarakhand,2022,2,nainital,370360
uttarakhand,2022,2,pauri garhwal,187078
uttarakhand,2022,2,tehri garhwal,144049
uttarakhand,2022,2,almora,123856
uttarakhand,2022,2,pithoragarh,102347
uttarakhand,2022,2,chamoli,88939
uttarakhand,2022,2,uttarkashi,71641
uttarakhand,2022,3,dehradun,1205785
uttarakhand,2022,3,haridwar,846066
uttarakhand,2022,3,udham singh nagar,722008
uttarakhand,2022,3,nainital,389791
uttarakhand,2022,3,pauri garhwal,196481
uttarakhand,2022,3,tehri garhwal,151445
uttarakhand,2022,3,almora,129898
uttarakhand,2022,3,pithoragarh,107498
uttarakhand,2022,3,chamoli,93488
uttarakhand,2022,3,uttarkashi,75369
uttarakhand,2022,1,dehradun,1088710
uttarakhand,2022,1,haridwar,760173
uttarakhand,2022,1,udham singh nagar,647495
uttarakhand,2022,1,nainital,351226
uttarakhand,2022,1,pauri garhwal,177248
uttarakhand,2022,1,tehri garhwal,136364
uttarakhand,2022,1,almora,117262
uttarakhand,2022,1,pithoragarh,96837
uttarakhand,2022,1,chamoli,84165
uttarakhand,2022,1,uttarkashi,67713
uttarakhand,2018,4,dehradun,306969
uttarakhand,2018,4,haridwar,217634
uttarakhand,2018,4,udham singh nagar,200079
uttarakhand,2018,4,nainital,98591
uttarakhand,2018,4,pauri garhwal,45898
uttarakhand,2018,4,tehri garhwal,30089
uttarakhand,2018,4,almora,26282
uttarakhand,2018,4,pithoragarh,21378
uttarakhand,2018,4,chamoli,18391
uttarakhand,2018,4,uttarkashi,14114
uttarakhand,2018,2,dehradun,198296
uttarakhand,2018,2,haridwar,140718
uttarakhand,2018,2,udham singh nagar,132549
uttarakhand,2018,2,nainital,65142
uttarakhand,2018,2,pauri garhwal,28153
uttarakhand,2018,2,tehri garhwal,18021
uttarakhand,2018,2,almora,15473
uttarakhand,2018,2,pithoragarh,12486
uttarakhand,2018,2,chamoli,10502
uttarakhand,2018,2,uttarkashi,8227
uttarakhand,2018,3,dehradun,246477
uttarakhand,2018,3,haridwar,174526
uttarakhand,2018,3,udham singh nagar,162754
uttarakhand,2018,3,nainital,79936
uttarakhand,2018,3,pauri garhwal,36059
uttarakhand,2018,3,tehri garhwal,23575
uttarakhand,2018,3,almora,20152
uttarakhand,2018,3,pithoragarh,16483
uttarakhand,2018,3,chamoli,14112
uttarakhand,2018,3,uttarkashi,10793
uttarakhand,2018,1,dehradun,147998
uttarakhand,2018,1,haridwar,104823
uttarakhand,2018,1,udham singh nagar,100236
uttarakhand,2018,1,nainital,49083
uttarakhand,2018,1,pauri garhwal,20425
uttarakhand,2018,1,tehri garhwal,13030
uttarakhand,2018,1,almora,11367
uttarakhand,2018,1,pithoragarh,8836
uttarakhand,2018,1,chamoli,7493
uttarakhand,2018,1,uttarkashi,5816
uttarakhand,2020,4,dehradun,779564
uttarakhand,2020,4,haridwar,537058
uttarakhand,2020,4,udham singh nagar,456356
uttarakhand,2020,4,nainital,249856
uttarakhand,2020,4,pauri garhwal,123892
uttarakhand,2020,4,tehri garhwal,94520
uttarakhand,2020,4,almora,81020
uttarakhand,2020,4,pithoragarh,67024
uttarakhand,2020,4,chamoli,58039
uttarakhand,2020,4,uttarkashi,46810
uttarakhand,2020,2,dehradun,649026
uttarakhand,2020,2,haridwar,448939
uttarakhand,2020,2,udham singh nagar,383547
uttarakhand,2020,2,nainital,206076
uttarakhand,2020,2,pauri garhwal,101276
uttarakhand,2020,2,tehri garhwal,75996
uttarakhand,2020,2,almora,64523
uttarakhand,2020,2,pithoragarh,53375
uttarakhand,2020,2,chamoli,46467
uttarakhand,2020,2,uttarkashi,37671
uttarakhand,2020,3,dehradun,711303
uttarakhand,2020,3,haridwar,491252
uttarakhand,2020,3,udham singh nagar,418390
uttarakhand,2020,3,nainital,227497
uttarakhand,2020,3,pauri garhwal,112287
uttarakhand,2020,3,tehri garhwal,85276
uttarakhand,2020,3,almora,72829
uttarakhand,2020,3,pithoragarh,60279
uttarakhand,2020,3,chamoli,52184
uttarakhand,2020,3,uttarkashi,42144
uttarakhand,2020,1,dehradun,593420
uttarakhand,2020,1,haridwar,408768
uttarakhand,2020,1,udham singh nagar,351112
uttarakhand,2020,1,nainital,186948
uttarakhand,2020,1,pauri garhwal,90270
uttarakhand,2020,1,tehri garhwal,66293
uttarakhand,2020,1,almora,55964
uttarakhand,2020,1,pithoragarh,46554
uttarakhand,2020,1,chamoli,40668
uttarakhand,2020,1,uttarkashi,32713
uttarakhand,2021,4,dehradun,1028085
uttarakhand,2021,4,haridwar,716044
uttarakhand,2021,4,udham singh nagar,609138
uttarakhand,2021,4,nainital,330999
uttarakhand,2021,4,pauri garhwal,166482
uttarakhand,2021,4,tehri garhwal,127893
uttarakhand,2021,4,almora,109803
uttarakhand,2021,4,pithoragarh,90791
uttarakhand,2021,4,chamoli,78848
uttarakhand,2021,4,uttarkashi,63536
uttarakhand,2021,2,dehradun,898504
uttarakhand,2021,2,haridwar,622292
uttarakhand,2021,2,udham singh nagar,528392
uttarakhand,2021,2,nainital,288162
uttarakhand,2021,2,pauri garhwal,143460
uttarakhand,2021,2,tehri garhwal,109890
uttarakhand,2021,2,almora,94196
uttarakhand,2021,2,pithoragarh,78079
uttarakhand,2021,2,chamoli,67712
uttarakhand,2021,2,uttarkashi,54582
uttarakhand,2021,3,dehradun,963594
uttarakhand,2021,3,haridwar,669249
uttarakhand,2021,3,udham singh nagar,568881
uttarakhand,2021,3,nainital,309820
uttarakhand,2021,3,pauri garhwal,155054
uttarakhand,2021,3,tehri garhwal,119032
uttarakhand,2021,3,almora,102118
uttarakhand,2021,3,pithoragarh,84476
uttarakhand,2021,3,chamoli,73432
uttarakhand,2021,3,uttarkashi,59174
uttarakhand,2021,1,dehradun,840361
uttarakhand,2021,1,haridwar,580532
uttarakhand,2021,1,udham singh nagar,492646
uttarakhand,2021,1,nainital,269308
uttarakhand,2021,1,pauri garhwal,133484
uttarakhand,2021,1,tehri garhwal,102085
uttarakhand,2021,1,almora,87354
uttarakhand,2021,1,pithoragarh,72579
uttarakhand,2021,1,chamoli,62779
uttarakhand,2021,1,uttarkashi,50696
himachal-pradesh,2019,4,solan,198962
himachal-pradesh,2019,4,kangra,181133
himachal-pradesh,2019,4,shimla,124960
himachal-pradesh,2019,4,mandi,111017
himachal-pradesh,2019,4,sirmaur,69583
himachal-pradesh,2019,4,kullu,66640
himachal-pradesh,2019,4,hamirpur,66179
himachal-pradesh,2019,4,una,61055
himachal-pradesh,2019,4,bilaspur,48453
himachal-pradesh,2019,4,chamba,43715
himachal-pradesh,2019,2,solan,159989
himachal-pradesh,2019,2,kangra,139517
himachal-pradesh,2019,2,shimla,96928
himachal-pradesh,2019,2,mandi,86701
himachal-pradesh,2019,2,sirmaur,55409
himachal-pradesh,2019,2,kullu,51977
himachal-pradesh,2019,2,hamirpur,51669
himachal-pradesh,2019,2,una,47644
himachal-pradesh,2019,2,bilaspur,38131
himachal-pradesh,2019,2,chamba,33377
himachal-pradesh,2019,3,solan,178922
himachal-pradesh,2019,3,kangra,160161
himachal-pradesh,2019,3,shimla,110575
himachal-pradesh,2019,3,mandi,98589
himachal-pradesh,2019,3,sirmaur,62048
himachal-pradesh,2019,3,kullu,59192
himachal-pradesh,2019,3,hamirpur,58950
himachal-pradesh,2019,3,una,54164
himachal-pradesh,2019,3,bilaspur,43115
himachal-pradesh,2019,3,chamba,37974
himachal-pradesh,2019,1,solan,139300
himachal-pradesh,2019,1,kangra,115120
himachal-pradesh,2019,1,shimla,80651
himachal-pradesh,2019,1,mandi,72963
himachal-pradesh,2019,1,sirmaur,47638
himachal-pradesh,2019,1,hamirpur,44206
himachal-pradesh,2019,1,kullu,43436
himachal-pradesh,2019,1,una,40315
himachal-pradesh,2019,1,bilaspur,32537
himachal-pradesh,2019,1,chamba,27481
himachal-pradesh,2022,4,solan,479537
himachal-pradesh,2022,4,kangra,468410
himachal-pradesh,2022,4,shimla,308448
himachal-pradesh,2022,4,mandi,284425
himachal-pradesh,2022,4,sirmaur,179223
himachal-pradesh,2022,4,hamirpur,167686
himachal-pradesh,2022,4,kullu,162922
himachal-pradesh,2022,4,una,154314
himachal-pradesh,2022,4,bilaspur,120345
himachal-pradesh,2022,4,chamba,118985
himachal-pradesh,2022,2,solan,433753
himachal-pradesh,2022,2,kangra,427676
himachal-pradesh,2022,2,shimla,282560
himachal-pradesh,2022,2,mandi,260233
himachal-pradesh,2022,2,sirmaur,163150
himachal-pradesh,2022,2,hamirpur,152759
himachal-pradesh,2022,2,kullu,148844
himachal-pradesh,2022,2,una,140791
himachal-pradesh,2022,2,bilaspur,110019
himachal-pradesh,2022,2,chamba,109087
himachal-pradesh,2022,3,solan,457393
himachal-pradesh,2022,3,kangra,449619
himachal-pradesh,2022,3,shimla,296508
himachal-pradesh,2022,3,mandi,273475
himachal-pradesh,2022,3,sirmaur,171743
himachal-pradesh,2022,3,hamirpur,160759
himachal-pradesh,2022,3,kullu,156387
himachal-pradesh,2022,3,una,148148
himachal-pradesh,2022,3,bilaspur,115654
himachal-pradesh,2022,3,chamba,114576
himachal-pradesh,2022,1,solan,410487
himachal-pradesh,2022,1,kangra,405048
himachal-pradesh,2022,1,shimla,267642
himachal-pradesh,2022,1,mandi,246307
himachal-pradesh,2022,1,sirmaur,154267
himachal-pradesh,2022,1,hamirpur,144434
himachal-pradesh,2022,1,kullu,141024
himachal-pradesh,2022,1,una,133249
himachal-pradesh,2022,1,bilaspur,104121
himachal-pradesh,2022,1,chamba,103270
himachal-pradesh,2018,4,solan,113278
himachal-pradesh,2018,4,kangra,92887
himachal-pradesh,2018,4,shimla,64640
himachal-pradesh,2018,4,mandi,58526
himachal-pradesh,2018,4,sirmaur,38194
himachal-pradesh,2018,4,hamirpur,35979
himachal-pradesh,2018,4,kullu,34719
himachal-pradesh,2018,4,una,32451
himachal-pradesh,2018,4,bilaspur,26517
himachal-pradesh,2018,4,chamba,21538
himachal-pradesh,2018,2,solan,68950
himachal-pradesh,2018,2,kangra,54828
himachal-pradesh,2018,2,shimla,38590
himachal-pradesh,2018,2,mandi,36126
himachal-pradesh,2018,2,sirmaur,22379
himachal-pradesh,2018,2,hamirpur,21374
himachal-pradesh,2018,2,kullu,21077
himachal-pradesh,2018,2,una,18691
himachal-pradesh,2018,2,bilaspur,16531
himachal-pradesh,2018,2,chamba,12259
himachal-pradesh,2018,3,solan,88724
himachal-pradesh,2018,3,kangra,71494
himachal-pradesh,2018,3,shimla,49820
himachal-pradesh,2018,3,mandi,45876
himachal-pradesh,2018,3,sirmaur,28959
himachal-pradesh,2018,3,hamirpur,27915
himachal-pradesh,2018,3,kullu,26840
himachal-pradesh,2018,3,una,24952
himachal-pradesh,2018,3,bilaspur,21030
himachal-pradesh,2018,3,chamba,16157
himachal-pradesh,2018,1,solan,50035
himachal-pradesh,2018,1,kangra,39016
himachal-pradesh,2018,1,shimla,28214
himachal-pradesh,2018,1,mandi,26238
himachal-pradesh,2018,1,sirmaur,15880
himachal-pradesh,2018,1,hamirpur,15614
himachal-pradesh,2018,1,kullu,15318
himachal-pradesh,2018,1,una,13234
himachal-pradesh,2018,1,bilaspur,11975
himachal-pradesh,2018,1,chamba,8678
himachal-pradesh,2020,4,solan,289889
himachal-pradesh,2020,4,kangra,285210
himachal-pradesh,2020,4,shimla,189005
himachal-pradesh,2020,4,mandi,173403
himachal-pradesh,2020,4,sirmaur,107144
himachal-pradesh,2020,4,hamirpur,101825
himachal-pradesh,2020,4,kullu,99814
himachal-pradesh,2020,4,una,93778
himachal-pradesh,2020,4,bilaspur,73296
himachal-pradesh,2020,4,chamba,72124
himachal-pradesh,2020,2,solan,243732
himachal-pradesh,2020,2,kangra,235773
himachal-pradesh,2020,2,shimla,156539
himachal-pradesh,2020,2,mandi,142668
himachal-pradesh,2020,2,sirmaur,88117
himachal-pradesh,2020,2,hamirpur,84216
himachal-pradesh,2020,2,kullu,82616
himachal-pradesh,2020,2,una,78363
himachal-pradesh,2020,2,bilaspur,61050
himachal-pradesh,2020,2,chamba,58362
himachal-pradesh,2020,3,solan,265701
himachal-pradesh,2020,3,kangra,261293
himachal-pradesh,2020,3,shimla,172418
himachal-pradesh,2020,3,mandi,158237
himachal-pradesh,2020,3,sirmaur,97464
himachal-pradesh,2020,3,hamirpur,93465
himachal-pradesh,2020,3,kullu,90699
himachal-pradesh,2020,3,una,86177
himachal-pradesh,2020,3,bilaspur,67233
himachal-pradesh,2020,3,chamba,65214
himachal-pradesh,2020,1,solan,220293
himachal-pradesh,2020,1,kangra,205367
himachal-pradesh,2020,1,shimla,139890
himachal-pradesh,2020,1,mandi,124971
himachal-pradesh,2020,1,sirmaur,77972
himachal-pradesh,2020,1,kullu,74668
himachal-pradesh,2020,1,hamirpur,73945
himachal-pradesh,2020,1,una,68564
himachal-pradesh,2020,1,bilaspur,54024
himachal-pradesh,2020,1,chamba,50169
himachal-pradesh,2021,4,solan,385901
himachal-pradesh,2021,4,kangra,380492
himachal-pradesh,2021,4,shimla,251745
himachal-pradesh,2021,4,mandi,231360
himachal-pradesh,2021,4,sirmaur,144716
himachal-pradesh,2021,4,hamirpur,135670
himachal-pradesh,2021,4,kullu,132702
himachal-pradesh,2021,4,una,125192
himachal-pradesh,2021,4,bilaspur,97687
himachal-pradesh,2021,4,chamba,96745
himachal-pradesh,2021,2,solan,334716
himachal-pradesh,2021,2,kangra,329232
himachal-pradesh,2021,2,shimla,218068
himachal-pradesh,2021,2,mandi,200277
himachal-pradesh,2021,2,sirmaur,124764
himachal-pradesh,2021,2,hamirpur,117381
himachal-pradesh,2021,2,kullu,115278
himachal-pradesh,2021,2,una,108338
himachal-pradesh,2021,2,bilaspur,84508
himachal-pradesh,2021,2,chamba,83542
himachal-pradesh,2021,3,solan,360324
himachal-pradesh,2021,3,kangra,355274
himachal-pradesh,2021,3,shimla,235163
himachal-pradesh,2021,3,mandi,216188
himachal-pradesh,2021,3,sirmaur,134870
himachal-pradesh,2021,3,hamirpur,126753
himachal-pradesh,2021,3,kullu,124078
himachal-pradesh,2021,3,una,116973
himachal-pradesh,2021,3,bilaspur,91291
himachal-pradesh,2021,3,chamba,90344
himachal-pradesh,2021,1,solan,312360
himachal-pradesh,2021,1,kangra,306531
himachal-pradesh,2021,1,shimla,202911
himachal-pradesh,2021,1,mandi,186340
himachal-pradesh,2021,1,sirmaur,115705
himachal-pradesh,2021,1,hamirpur,109372
himachal-pradesh,2021,1,kullu,107536
himachal-pradesh,2021,1,una,100832
himachal-pradesh,2021,1,bilaspur,78663
himachal-pradesh,2021,1,chamba,77599
nagaland,2019,4,dimapur,47000
nagaland,2019,4,kohima,18232
nagaland,2019,4,mokokchung,6606
nagaland,2019,4,mon,4863
nagaland,2019,4,wokha,3540
nagaland,2019,4,phek,3109
nagaland,2019,4,tuensang,3081
nagaland,2019,4,zunheboto,2475
nagaland,2019,4,peren,1623
nagaland,2019,4,kiphire,1460
nagaland,2019,2,dimapur,34567
nagaland,2019,2,kohima,13108
nagaland,2019,2,mokokchung,4655
nagaland,2019,2,mon,3210
nagaland,2019,2,wokha,2411
nagaland,2019,2,tuensang,2152
nagaland,2019,2,phek,2143
nagaland,2019,2,zunheboto,1680
nagaland,2019,2,peren,1148
nagaland,2019,2,kiphire,1084
nagaland,2019,3,dimapur,41036
nagaland,2019,3,kohima,15677
nagaland,2019,3,mokokchung,5593
nagaland,2019,3,mon,3976
nagaland,2019,3,wokha,2961
nagaland,2019,3,phek,2642
nagaland,2019,3,tuensang,2599
nagaland,2019,3,zunheboto,2058
nagaland,2019,3,peren,1377
nagaland,2019,3,kiphire,1251
nagaland,2019,1,dimapur,28091
nagaland,2019,1,kohima,10747
nagaland,2019,1,mokokchung,3721
nagaland,2019,1,mon,2458
nagaland,2019,1,wokha,1830
nagaland,2019,1,phek,1727
nagaland,2019,1,tuensang,1678
nagaland,2019,1,zunheboto,1374
nagaland,2019,1,peren,884
nagaland,2019,1,kiphire,862
nagaland,2022,4,dimapur,145923
nagaland,2022,4,kohima,57592
nagaland,2022,4,mon,25340
nagaland,2022,4,mokokchung,24045
nagaland,2022,4,wokha,14702
nagaland,2022,4,tuensang,13900
nagaland,2022,4,phek,11847
nagaland,2022,4,zunheboto,9422
nagaland,2022,4,peren,6750
nagaland,2022,4,kiphire,6211
nagaland,2022,2,dimapur,131738
nagaland,2022,2,kohima,52343
nagaland,2022,2,mon,23037
nagaland,2022,2,mokokchung,22136
nagaland,2022,2,wokha,13417
nagaland,2022,2,tuensang,12747
nagaland,2022,2,phek,11005
nagaland,2022,2,zunheboto,8753
nagaland,2022,2,peren,6212
nagaland,2022,2,kiphire,5687
nagaland,2022,3,dimapur,139011
nagaland,2022,3,kohima,55046
nagaland,2022,3,mon,24237
nagaland,2022,3,mokokchung,23192
nagaland,2022,3,wokha,14092
nagaland,2022,3,tuensang,13393
nagaland,2022,3,phek,11494
nagaland,2022,3,zunheboto,9128
nagaland,2022,3,peren,6534
nagaland,2022,3,kiphire,5963
nagaland,2022,1,dimapur,124644
nagaland,2022,1,kohima,49523
nagaland,2022,1,mon,21773
nagaland,2022,1,mokokchung,21029
nagaland,2022,1,wokha,12743
nagaland,2022,1,tuensang,12057
nagaland,2022,1,phek,10413
nagaland,2022,1,zunheboto,8280
nagaland,2022,1,peren,5881
nagaland,2022,1,kiphire,5368
nagaland,2018,4,dimapur,22603
nagaland,2018,4,kohima,8583
nagaland,2018,4,mokokchung,2986
nagaland,2018,4,mon,1884
nagaland,2018,4,phek,1419
nagaland,2018,4,wokha,1391
nagaland,2018,4,tuensang,1261
nagaland,2018,4,zunheboto,1099
nagaland,2018,4,peren,710
nagaland,2018,4,kiphire,661
nagaland,2018,2,dimapur,12093
nagaland,2018,2,kohima,4395
nagaland,2018,2,mokokchung,1616
nagaland,2018,2,mon,892
nagaland,2018,2,phek,736
nagaland,2018,2,wokha,703
nagaland,2018,2,tuensang,594
nagaland,2018,2,zunheboto,593
nagaland,2018,2,peren,358
nagaland,2018,2,kiphire,258
